seller_id,seller_type,power_seller_status,price,currency_id,item_id,category_id,buying_mode,category_path,vertical,item_condition,listing_type_id,item_status,deal_ids,catalog_listing,vip_version,domain_id,description_type,city,neighborhood,state,gallery_pattern,comparator_available,price_comparison_available,price_comparison_position,has_good_price,whatsapp_available,whatsapp_integration_available,new_wording_free,available_consumer_credit,has_seller_level_kyc,has_highlighted_sale_specs,verified,BRAND,MODEL,VEHICLE_YEAR
169968798,car_dealer,silver,3900000,ARS,MLA1394000128,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Pilar,La Lonja,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,TRUE,0.35,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Peugeot,308,2018
179398266,car_dealer,silver,31500,USD,MLA1388340734,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Capital Federal,Barracas,Capital Federal,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Peugeot,208,2021
179398266,car_dealer,silver,43500,USD,MLA1388400352,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,Capital Federal,Barracas,Capital Federal,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Toyota,SW4,2019
179398266,car_dealer,silver,15000,USD,MLA1388425526,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Capital Federal,Barracas,Capital Federal,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Peugeot,308,2018
169968798,car_dealer,silver,27999,USD,MLA1382750436,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,Pilar,La Lonja,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,FALSE,X,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,X,Mitsubishi,Outlander,2016
31089505,car_dealer,silver,48900,USD,MLA1363292369,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,San Isidro,Acassuso,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,FALSE,X,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,X,BMW,X4,2016
1013890474,car_dealer,silver,25900,USD,MLA1363235683,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Pilar,Pilar,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.92,Hyundai,Tucson,2017
31089505,car_dealer,silver,199900,USD,MLA1373038882,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,San Isidro,Acassuso,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,FALSE,X,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,X,Audi,R8 Coupé,2011
31089505,car_dealer,silver,14500,USD,MLA1362455801,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,San Isidro,Acassuso,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.92,BMW,Serie 1,2010
31089505,car_dealer,silver,48900,USD,MLA1361124121,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,San Isidro,Acassuso,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.92,RAM,1500,2017
31089505,car_dealer,silver,34900,USD,MLA1315119428,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,San Isidro,Acassuso,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,FALSE,X,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,X,Land Rover,Discovery,2010
170769500,car_dealer,silver,21500,USD,MLA1300110247,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Córdoba,Bajo Galán,Córdoba,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.92,Toyota,SW4,2008
205227756,car_dealer,silver,10192,USD,MLA1365823847,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Rosario,Centro,Santa Fe,XXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.92,Toyota,Corolla,2013
205227756,car_dealer,silver,11799,USD,MLA1365831815,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Rosario,Centro,Santa Fe,XXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.92,Toyota,Corolla,2015
205227756,car_dealer,silver,5959,USD,MLA1365866715,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,Rosario,Centro,Santa Fe,XXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.92,Renault,Clio,2014
260611826,car_dealer,silver,9800000,ARS,MLA1394802934,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Ayacucho,Ayacucho,Buenos Aires Interior,XXXXXXXXXXXXXX,FALSE,TRUE,0.55,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.55,Volkswagen,Amarok,2015
1229423799,car_dealer,silver,5500000,ARS,MLA1318646913,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,Río Cuarto,Río Cuarto,Córdoba,XXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.92,Chevrolet,Onix,2020
446069131,car_dealer,silver,14980,USD,MLA1406443472,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,La Plata,Manuel B. Gonnet,Bs.As. G.B.A. Sur,XXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.92,Toyota,Etios,2019
205227756,car_dealer,silver,23598,USD,MLA1365853783,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,Rosario,Centro,Santa Fe,XXXXXXXXXXXX,FALSE,TRUE,0.45,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.45,Toyota,Hilux,2017
205227756,car_dealer,silver,24500,USD,MLA1365831809,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Rosario,Centro,Santa Fe,XXXXXXXXXXXX,FALSE,TRUE,0.55,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.55,Toyota,Hilux,2017
205227756,car_dealer,silver,14000,USD,MLA1365823845,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Rosario,Centro,Santa Fe,XXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.92,Ford,Ecosport,2019
446069131,car_dealer,silver,16500,USD,MLA1382740294,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,La Plata,Manuel B. Gonnet,Bs.As. G.B.A. Sur,XXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.92,Ford,Mondeo,2015
446069131,car_dealer,silver,4600000,ARS,MLA1366306393,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,La Plata,Manuel B. Gonnet,Bs.As. G.B.A. Sur,XXXXXXXXXXX,FALSE,TRUE,0.65,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.65,Volkswagen,Vento,2014
763102676,car_dealer,silver,44000,USD,MLA1400350972,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,San Juan Capital,,San Juan,XXXXXXXXXX,FALSE,FALSE,X,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,X,BMW,X3,2017
205227756,car_dealer,silver,38500,USD,MLA1394919398,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,Rosario,Centro,Santa Fe,XXXXXXXXX,FALSE,TRUE,0.35,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.35,Toyota,Hilux,2022
169968798,car_dealer,silver,2200000,ARS,MLA1364932807,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Pilar,La Lonja,Bs.As. G.B.A. Norte,XXXXXXXXX,FALSE,TRUE,0.08,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.08,Fiat,Siena,2017
169968798,car_dealer,silver,3700000,ARS,MLA1364932329,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Pilar,La Lonja,Bs.As. G.B.A. Norte,XXXXXXXXX,FALSE,TRUE,0.35,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.35,Ford,Fiesta Kinetic Design,2018
170769500,car_dealer,silver,49000,USD,MLA1381186096,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Córdoba,Bajo Galán,Córdoba,XXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.92,Toyota,Hilux,2022
205227756,car_dealer,silver,30851,USD,MLA1365831813,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Rosario,Centro,Santa Fe,XXXXXXXX,FALSE,TRUE,0.08,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.08,Toyota,Hilux,2022
205227756,car_dealer,silver,37500,USD,MLA1365831811,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Rosario,Centro,Santa Fe,XXXXXXXX,FALSE,TRUE,0.45,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.45,Toyota,Hilux,2021
253686976,car_dealer,silver,5599999,ARS,MLA1368960693,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Castelar,,Bs.As. G.B.A. Oeste,XXXXXXXXXXXXXXXXXXXXXXXXX,FALSE,TRUE,0.45,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.45,Renault,Captur,2017
49202719,car_dealer,silver,80000,USD,MLA1368924025,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,La Plata,La Plata,Bs.As. G.B.A. Sur,XXXXXXXXXXXXXXXXXXXXXXXXX,FALSE,FALSE,X,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,X,BMW,Serie 2,2020
98984726,car_dealer,silver,13800000,ARS,MLA1368923923,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Pilar,Pilar,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.92,Jeep,Compass,2019
148828509,car_dealer,silver,13800000,ARS,MLA1368946619,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Pilar,Pilar,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.92,Jeep,Compass,2019
303963920,car_dealer,silver,38900,USD,MLA1368934373,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Villa Carlos Paz,Las Malvinas,Córdoba,XXXXXXXXXXXXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.92,Kia,Sorento,2017
150828354,car_dealer,silver,5250000,ARS,MLA1412065976,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Lomas de Zamora,Lomas de Zamora,Bs.As. G.B.A. Sur,XXXXXXXXXXXXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.92,Ford,Focus III,2017
432510115,car_dealer,silver,8500000,ARS,MLA1412140498,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Cañuelas,Cañuelas,Buenos Aires Interior,XXXXXXXXXXXXXXXXXXXXXXXXX,FALSE,TRUE,0.08,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.08,Chevrolet,S10,2018
432510115,car_dealer,silver,7800000,ARS,MLA1368908511,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Cañuelas,Cañuelas,Buenos Aires Interior,XXXXXXXXXXXXXXXXXXXXXXXXX,FALSE,TRUE,0.08,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.08,Nissan,NP300,2017
97536593,car_dealer,silver,6190000,ARS,MLA1368921065,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Escobar,Ingeniero Maschwitz,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXXXXXXXXXXXX,FALSE,TRUE,0.92,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.92,Audi,A1,2013
468445513,car_dealer,silver,5500000,ARS,MLA1412064332,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Quilmes,Quilmes,Bs.As. G.B.A. Sur,XXXXXXXXXXXXXXXXXXXXXXXXX,FALSE,TRUE,0.55,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.55,Chevrolet,Tracker,2016
205227756,car_dealer,silver,61000,USD,MLA1365879955,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Rosario,Centro,Santa Fe,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.92,Toyota,Hiace,2022
205227756,car_dealer,silver,7985,USD,MLA1395079114,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Rosario,Centro,Santa Fe,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.92,Toyota,Etios,2013
205227756,car_dealer,silver,5700,USD,MLA1394994024,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,Rosario,Centro,Santa Fe,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.92,Renault,Clio,2014
205227756,car_dealer,silver,7866,USD,MLA1365879957,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Rosario,Centro,Santa Fe,XXXXXXXXXXXXXXX,FALSE,TRUE,0.08,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.08,Volkswagen,Voyage,2016
205227756,car_dealer,silver,7985,USD,MLA1365879949,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Rosario,Centro,Santa Fe,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.92,Ford,Fiesta Kinetic Design,2015
260611826,car_dealer,silver,37000,USD,MLA1394913794,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Ayacucho,Ayacucho,Buenos Aires Interior,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.92,Toyota,Hilux,2019
169968798,car_dealer,silver,3900000,ARS,MLA1394000128,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,Pilar,La Lonja,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,TRUE,0.35,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.35,Peugeot,308,2018
179398266,car_dealer,silver,31500,USD,MLA1388340734,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,Capital Federal,Barracas,Capital Federal,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.92,Peugeot,208,2021
179398266,car_dealer,silver,43500,USD,MLA1388400352,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Capital Federal,Barracas,Capital Federal,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.92,Toyota,SW4,2019
179398266,car_dealer,silver,15000,USD,MLA1388425526,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,Capital Federal,Barracas,Capital Federal,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.92,Peugeot,308,2018
169968798,car_dealer,silver,27999,USD,MLA1382750436,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Pilar,La Lonja,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,FALSE,X,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,X,Mitsubishi,Outlander,2016
31089505,car_dealer,silver,48900,USD,MLA1363292369,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,San Isidro,Acassuso,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,FALSE,X,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,X,BMW,X4,2016
1013890474,car_dealer,silver,25900,USD,MLA1363235683,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Pilar,Pilar,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.92,Hyundai,Tucson,2017
31089505,car_dealer,silver,199900,USD,MLA1373038882,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,San Isidro,Acassuso,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,FALSE,X,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,X,Audi,R8 Coupé,2011
31089505,car_dealer,silver,14500,USD,MLA1362455801,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,San Isidro,Acassuso,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.92,BMW,Serie 1,2010
31089505,car_dealer,silver,48900,USD,MLA1361124121,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,San Isidro,Acassuso,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.92,RAM,1500,2017
31089505,car_dealer,silver,34900,USD,MLA1315119428,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,San Isidro,Acassuso,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,FALSE,X,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,X,Land Rover,Discovery,2010
170769500,car_dealer,silver,21500,USD,MLA1300110247,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,Córdoba,Bajo Galán,Córdoba,XXXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.92,Toyota,SW4,2008
205227756,car_dealer,silver,10192,USD,MLA1365823847,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Rosario,Centro,Santa Fe,XXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.92,Toyota,Corolla,2013
205227756,car_dealer,silver,11799,USD,MLA1365831815,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Rosario,Centro,Santa Fe,XXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.92,Toyota,Corolla,2015
205227756,car_dealer,silver,5959,USD,MLA1365866715,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Rosario,Centro,Santa Fe,XXXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.92,Renault,Clio,2014
260611826,car_dealer,silver,9800000,ARS,MLA1394802934,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Ayacucho,Ayacucho,Buenos Aires Interior,XXXXXXXXXXXXXX,FALSE,TRUE,0.55,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.55,Volkswagen,Amarok,2015
1229423799,car_dealer,silver,5500000,ARS,MLA1318646913,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Río Cuarto,Río Cuarto,Córdoba,XXXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.92,Chevrolet,Onix,2020
446069131,car_dealer,silver,14980,USD,MLA1406443472,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,La Plata,Manuel B. Gonnet,Bs.As. G.B.A. Sur,XXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.92,Toyota,Etios,2019
205227756,car_dealer,silver,23598,USD,MLA1365853783,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,Rosario,Centro,Santa Fe,XXXXXXXXXXXX,FALSE,TRUE,0.45,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.45,Toyota,Hilux,2017
205227756,car_dealer,silver,24500,USD,MLA1365831809,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,Rosario,Centro,Santa Fe,XXXXXXXXXXXX,FALSE,TRUE,0.55,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.55,Toyota,Hilux,2017
205227756,car_dealer,silver,14000,USD,MLA1365823845,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,Rosario,Centro,Santa Fe,XXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.92,Ford,Ecosport,2019
446069131,car_dealer,silver,16500,USD,MLA1382740294,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,none,La Plata,Manuel B. Gonnet,Bs.As. G.B.A. Sur,XXXXXXXXXXXX,FALSE,TRUE,0.92,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.92,Ford,Mondeo,2015
446069131,car_dealer,silver,4600000,ARS,MLA1366306393,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,MLA-CARS_AND_VANS,plain_text,La Plata,Manuel B. Gonnet,Bs.As. G.B.A. Sur,XXXXXXXXXXX,FALSE,TRUE,0.65,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.65,Volkswagen,Vento,2014
